Date,Region,Product_Type,Units_Sold,Client_Type,Sales_Channel,Service_Contract,Customer_Satisfaction,Revenue,Maintenance_Cost
2023-03-17,Constanța,Reach Truck,2,Dealer,Direct,No,8,40003.87,2853.22
2023-03-17,Iași,Reach Truck,4,Dealer,Dealer,Yes,7,83791.96,5985.3
2023-03-18,Timișoara,Electric Forklift,1,Corporate,Direct,No,8,26213.62,1851.59
2023-03-18,Iași,Pallet Truck,2,Corporate,Dealer,Yes,7,9260.12,669.78
2023-03-18,București,Pallet Truck,4,Dealer,Direct,Yes,7,18652.69,1065.72
2023-03-18,Iași,Order Picker,1,SME,Dealer,Yes,9,13474.78,642.33
2023-03-18,Timișoara,Order Picker,2,SME,Dealer,Yes,10,26316.08,1291.13
2023-03-18,Timișoara,Electric Forklift,2,SME,Direct,Yes,7,50186.14,3547.46
2023-03-19,București,Order Picker,2,Corporate,Direct,Yes,10,28771.9,927.7
2023-03-19,București,Reach Truck,4,SME,Direct,Yes,10,73681.23,5803.73
2023-03-19,Timișoara,Order Picker,2,SME,Direct,No,6,26642.45,955.52
2023-03-19,Cluj,Order Picker,5,Corporate,Direct,Yes,8,62902.86,4167.19
2023-03-19,Timișoara,Pallet Truck,3,Dealer,Direct,Yes,7,13873.23,902.72
2023-03-19,Constanța,Reach Truck,3,Corporate,Direct,No,9,50177.33,3899.99
2023-03-19,București,Pallet Truck,5,SME,Direct,Yes,10,25787.95,1345.75
2023-03-20,Iași,Order Picker,1,Corporate,Dealer,No,7,11272.14,620.44
2023-03-20,Cluj,Order Picker,3,SME,Direct,Yes,9,39302.31,2155.24
2023-03-20,București,Reach Truck,1,Corporate,Direct,Yes,10,17793.77,1265.15
2023-03-21,Cluj,Pallet Truck,5,Dealer,Direct,Yes,6,24961.13,918.63
2023-03-21,Timișoara,Pallet Truck,4,Corporate,Direct,No,9,20422.68,1308.79
2023-03-21,București,Reach Truck,4,Dealer,Direct,Yes,10,79200.94,3067.45
2023-03-21,Iași,Order Picker,2,Corporate,Dealer,Yes,9,22730.97,1153.3
2023-03-22,Iași,Electric Forklift,5,Dealer,Dealer,Yes,7,117010.99,7042.71
2023-03-22,București,Order Picker,5,Dealer,Direct,Yes,10,66666.65,2111.13
2023-03-22,Timișoara,Pallet Truck,5,Dealer,Direct,Yes,8,29936.26,2371.03
2023-03-22,București,Reach Truck,4,SME,Direct,Yes,9,74558.59,3303.42
2023-03-22,Iași,Electric Forklift,3,Corporate,Dealer,Yes,10,81182.6,3727.18
2023-03-22,Timișoara,Order Picker,3,Corporate,Direct,No,8,37730.18,2521.67
2023-03-22,Timișoara,Reach Truck,4,SME,Direct,Yes,9,65252.1,4850.22
2023-03-22,Constanța,Electric Forklift,3,Dealer,Direct,No,7,84070.32,5329.22
2023-03-23,Timișoara,Electric Forklift,1,Dealer,Dealer,No,10,26339.97,2102.06
2023-03-23,Constanța,Reach Truck,3,Corporate,Direct,No,6,55578.71,4369.33
2023-03-23,Timișoara,Electric Forklift,5,Corporate,Direct,Yes,7,115661.72,8732.57
2023-03-23,Timișoara,Reach Truck,5,Dealer,Dealer,No,6,82463.37,5081.83
2023-03-23,Iași,Electric Forklift,4,SME,Direct,No,10,98091.26,7272.37
2023-03-23,Iași,Electric Forklift,4,Corporate,Direct,Yes,10,118885.2,6767.21
2023-03-23,București,Reach Truck,2,SME,Dealer,Yes,7,37553.3,2152.64
2023-03-23,Iași,Electric Forklift,5,SME,Direct,Yes,7,126946.23,5349.22
2023-03-24,Timișoara,Electric Forklift,1,SME,Dealer,Yes,6,29836.37,1861.37
2023-03-24,Cluj,Electric Forklift,3,Corporate,Direct,Yes,10,80802.02,3832.24
2023-03-24,Cluj,Reach Truck,2,SME,Dealer,Yes,9,40011.83,2875.08
2023-03-24,București,Order Picker,2,SME,Dealer,No,10,28776.81,1066.03
2023-03-24,Iași,Order Picker,2,Corporate,Direct,Yes,6,21847.32,1059.68
2023-03-25,Constanța,Pallet Truck,1,SME,Direct,No,8,5095.55,321.23
2023-03-25,Constanța,Electric Forklift,4,Corporate,Direct,No,9,101925.38,6850.75
2023-03-26,Cluj,Order Picker,5,Corporate,Direct,No,8,62436.75,4506.3
2023-03-26,Cluj,Pallet Truck,4,SME,Direct,Yes,6,21254.28,1137.72
2023-03-26,Iași,Reach Truck,4,Corporate,Direct,No,8,79921.62,3555.41
2023-03-26,Timișoara,Pallet Truck,2,Corporate,Direct,Yes,6,10459.64,574.57
2023-03-27,Constanța,Electric Forklift,4,Corporate,Dealer,Yes,8,95390.12,4167.73
2023-03-27,București,Pallet Truck,2,SME,Dealer,No,8,10875.21,785.8
2023-03-27,București,Order Picker,1,SME,Direct,Yes,7,12012.57,589.5
2023-03-27,București,Pallet Truck,1,Dealer,Dealer,Yes,10,4674.84,145.31
2023-03-27,Constanța,Reach Truck,2,Corporate,Dealer,No,10,38451.06,1288.75
2023-03-28,Cluj,Pallet Truck,3,Corporate,Direct,No,7,15792.47,755.36
2023-03-28,Timișoara,Electric Forklift,5,Dealer,Direct,No,8,140745.02,9080.85
2023-03-28,Constanța,Pallet Truck,4,Dealer,Direct,Yes,7,21700.28,1588.9
2023-03-28,Iași,Electric Forklift,2,Corporate,Direct,Yes,10,58962.1,3924.39
2023-03-28,Iași,Order Picker,3,SME,Direct,Yes,7,42992.13,2437.81
2023-03-28,București,Order Picker,3,Dealer,Direct,No,6,38322.96,2213.27
2023-03-28,Constanța,Electric Forklift,1,SME,Dealer,No,8,28643.71,1209.68
2023-03-29,București,Reach Truck,3,Corporate,Direct,No,9,49030.09,2947.84
2023-03-29,Iași,Pallet Truck,4,Corporate,Dealer,Yes,10,23567.79,1372.3
2023-03-29,Cluj,Pallet Truck,4,Corporate,Direct,No,6,20909.94,1359.87
2023-03-29,Cluj,Pallet Truck,1,Corporate,Direct,Yes,10,5135.34,164.46
2023-03-30,Timișoara,Order Picker,2,Corporate,Direct,No,10,25351.77,2013.45
2023-03-30,București,Electric Forklift,1,Corporate,Dealer,No,9,26099.47,2076.17
2023-03-30,București,Order Picker,1,Dealer,Dealer,No,7,13820.68,853.58
2023-03-30,București,Order Picker,3,Corporate,Dealer,Yes,9,41245.69,1291.6
2023-03-31,Timișoara,Pallet Truck,2,Corporate,Direct,Yes,8,9015.66,409.58
2023-03-31,Timișoara,Electric Forklift,4,SME,Direct,Yes,10,117270.61,6673.08
2023-03-31,Constanța,Electric Forklift,1,Dealer,Direct,Yes,8,27511.27,832.79
2023-03-31,Iași,Reach Truck,1,Dealer,Direct,No,6,17762.72,1387.0
2023-03-31,Iași,Electric Forklift,5,SME,Direct,No,8,137515.99,10530.64
2023-03-31,Timișoara,Order Picker,3,Dealer,Dealer,No,6,43153.86,2984.63
2023-03-31,București,Electric Forklift,4,Corporate,Direct,No,8,96378.36,5123.86
2023-03-31,Timișoara,Pallet Truck,1,SME,Direct,No,10,4742.61,272.64
2023-03-31,București,Order Picker,2,Corporate,Direct,No,8,26768.01,1443.15
2023-04-01,Iași,Order Picker,1,Corporate,Dealer,Yes,8,10914.39,683.16
2023-04-01,Timișoara,Order Picker,1,Corporate,Direct,Yes,8,11943.04,857.77
2023-04-01,Constanța,Electric Forklift,2,Corporate,Direct,No,8,48074.68,3707.27
2023-04-01,București,Order Picker,3,Dealer,Direct,Yes,8,33992.66,1228.67
2023-04-01,Iași,Pallet Truck,4,SME,Direct,Yes,9,19527.33,645.55
2023-04-01,Cluj,Pallet Truck,3,SME,Dealer,Yes,7,14930.47,764.18
2023-04-02,Timișoara,Electric Forklift,2,Dealer,Direct,Yes,8,58699.85,1885.97
2023-04-02,Timișoara,Order Picker,4,SME,Direct,No,6,57462.76,1892.92
2023-04-02,Iași,Pallet Truck,3,SME,Dealer,Yes,6,14323.57,1101.56
2023-04-03,Iași,Electric Forklift,1,SME,Dealer,Yes,8,24549.84,1179.9
2023-04-03,Constanța,Order Picker,4,SME,Direct,Yes,7,54600.93,4105.92
2023-04-03,Iași,Reach Truck,1,Corporate,Direct,No,10,18056.1,1326.31
2023-04-03,Iași,Electric Forklift,3,Dealer,Direct,Yes,10,73246.26,4839.63
2023-04-04,Constanța,Electric Forklift,1,SME,Direct,Yes,8,24789.98,1268.39
2023-04-04,București,Pallet Truck,5,Dealer,Dealer,Yes,6,27282.75,1695.44
2023-04-04,București,Order Picker,2,Corporate,Direct,Yes,7,24143.73,774.91
2023-04-04,Constanța,Reach Truck,5,Dealer,Dealer,No,6,83787.75,3171.49
2023-04-04,București,Electric Forklift,5,Corporate,Direct,Yes,7,116464.92,6992.22
2023-04-04,Constanța,Pallet Truck,4,Dealer,Dealer,Yes,7,21416.06,701.68
2023-04-04,Iași,Pallet Truck,1,Corporate,Direct,No,8,4975.79,326.93
2023-04-04,Iași,Reach Truck,2,Corporate,Direct,Yes,7,32530.35,1840.81
2023-04-04,Cluj,Electric Forklift,1,Dealer,Direct,No,8,24960.49,1449.32
2023-04-05,Cluj,Reach Truck,4,SME,Direct,No,9,65560.35,2751.59
2023-04-05,Timișoara,Electric Forklift,5,Corporate,Direct,Yes,10,115243.43,7710.36
2023-04-05,Constanța,Pallet Truck,3,Corporate,Dealer,No,8,14195.2,593.16
2023-04-05,Iași,Pallet Truck,5,Corporate,Direct,No,8,23850.6,1681.87
2023-04-05,Cluj,Reach Truck,5,SME,Direct,Yes,10,104098.45,6348.5
2023-04-05,Iași,Electric Forklift,1,Dealer,Direct,Yes,9,25997.49,1970.7
2023-04-06,Constanța,Pallet Truck,3,SME,Dealer,No,7,15908.46,761.3
2023-04-06,Timișoara,Order Picker,5,Corporate,Direct,Yes,9,65939.4,4300.65
2023-04-06,Constanța,Pallet Truck,3,Dealer,Direct,No,6,14479.12,804.04
2023-04-07,Timișoara,Pallet Truck,1,SME,Direct,No,10,5321.23,345.62
2023-04-07,Cluj,Electric Forklift,1,SME,Direct,No,8,25471.96,1643.77
2023-04-07,București,Pallet Truck,2,Corporate,Direct,Yes,6,10942.31,473.4
2023-04-08,Timișoara,Pallet Truck,5,Corporate,Dealer,Yes,6,24423.1,906.28
2023-04-08,București,Electric Forklift,5,Corporate,Direct,Yes,6,122273.79,5617.47
2023-04-08,Cluj,Order Picker,1,Corporate,Direct,No,9,12810.24,966.74
2023-04-09,Constanța,Order Picker,4,SME,Dealer,Yes,9,44311.23,2711.31
2023-04-09,București,Order Picker,2,Dealer,Dealer,No,10,22079.9,1049.68
2023-04-09,Cluj,Reach Truck,1,Corporate,Direct,Yes,7,19419.12,824.49
2023-04-10,Cluj,Electric Forklift,1,Corporate,Direct,Yes,6,29584.56,1697.53
2023-04-10,București,Pallet Truck,3,Corporate,Direct,Yes,8,17977.3,684.07
2023-04-10,Cluj,Order Picker,1,Corporate,Dealer,No,7,11829.02,437.87
2023-04-10,Cluj,Electric Forklift,5,SME,Direct,Yes,10,130551.06,9358.74
2023-04-10,Iași,Reach Truck,4,SME,Direct,No,9,81845.36,4473.59
2023-04-10,Cluj,Order Picker,5,Corporate,Dealer,Yes,8,64031.36,3287.98
2023-04-11,Constanța,Pallet Truck,1,Dealer,Direct,Yes,7,5527.54,176.49
2023-04-11,Constanța,Pallet Truck,1,Corporate,Dealer,No,8,5887.89,213.16
2023-04-11,Iași,Electric Forklift,3,Corporate,Dealer,Yes,7,77493.74,5464.25
2023-04-11,București,Order Picker,5,Dealer,Direct,No,10,65392.79,2083.09
2023-04-11,Constanța,Pallet Truck,1,Corporate,Dealer,No,10,5907.28,441.13
2023-04-11,Cluj,Order Picker,3,Dealer,Direct,No,7,39967.03,3132.85
2023-04-11,Cluj,Reach Truck,2,Corporate,Direct,Yes,7,34617.0,1389.45
2023-04-11,Iași,Electric Forklift,1,SME,Dealer,Yes,9,29582.35,1715.49
2023-04-12,Timișoara,Reach Truck,5,Corporate,Direct,Yes,9,93817.62,4165.99
2023-04-12,Constanța,Pallet Truck,4,Corporate,Direct,No,8,21114.23,1618.36
2023-04-12,București,Electric Forklift,1,SME,Direct,No,9,25614.0,1118.0
2023-04-12,București,Pallet Truck,3,SME,Dealer,No,6,14795.65,517.57
2023-04-13,Timișoara,Electric Forklift,2,Corporate,Dealer,Yes,6,45509.87,3022.75
2023-04-13,București,Reach Truck,3,Corporate,Direct,Yes,8,49116.94,1609.86
2023-04-13,Cluj,Reach Truck,4,SME,Dealer,Yes,8,75823.34,4170.76
2023-04-13,Constanța,Electric Forklift,5,Corporate,Direct,Yes,7,148197.71,8599.3
2023-04-14,Iași,Pallet Truck,4,Corporate,Dealer,Yes,10,22886.57,1278.49
2023-04-14,Cluj,Electric Forklift,1,SME,Dealer,Yes,9,28041.39,1323.52
2023-04-14,Cluj,Reach Truck,4,Dealer,Dealer,Yes,10,74071.43,4380.95
2023-04-14,Timișoara,Order Picker,5,SME,Dealer,No,8,67072.88,2932.12
2023-04-14,Cluj,Pallet Truck,1,Corporate,Direct,No,6,5882.99,212.73
2023-04-14,București,Pallet Truck,4,Corporate,Direct,Yes,9,23796.71,819.64
2023-04-14,București,Order Picker,1,SME,Direct,No,7,13045.29,837.55
2023-04-14,București,Reach Truck,4,Dealer,Direct,No,9,85110.94,5426.77
2023-04-14,Constanța,Pallet Truck,1,SME,Dealer,Yes,6,4955.07,163.74
2023-04-15,Iași,Reach Truck,2,Corporate,Direct,Yes,7,39446.61,1805.58
2023-04-15,Constanța,Electric Forklift,2,Dealer,Direct,Yes,10,47407.08,2687.22
2023-04-15,Constanța,Pallet Truck,3,SME,Direct,Yes,6,16021.26,563.25
2023-04-16,București,Reach Truck,2,Corporate,Direct,Yes,10,36429.84,1630.91
2023-04-16,Constanța,Order Picker,3,Dealer,Direct,Yes,6,41781.71,2777.78
2023-04-16,Timișoara,Pallet Truck,4,Corporate,Direct,No,10,22534.24,1053.11
2023-04-16,Constanța,Reach Truck,4,Corporate,Direct,No,8,81778.82,5209.75
2023-04-16,Constanța,Pallet Truck,2,SME,Direct,Yes,10,10003.14,699.34
2023-04-16,București,Electric Forklift,1,Corporate,Direct,Yes,8,24748.67,1079.49
2023-04-17,București,Order Picker,4,Corporate,Direct,Yes,8,52836.76,4118.95
2023-04-17,Timișoara,Electric Forklift,3,Dealer,Dealer,No,8,69298.04,5274.41
2023-04-17,Timișoara,Pallet Truck,3,SME,Dealer,Yes,10,16096.03,1006.88
2023-04-17,Cluj,Order Picker,4,SME,Direct,No,6,47634.84,2370.25
2023-04-17,Timișoara,Reach Truck,2,Corporate,Direct,Yes,8,39030.18,2283.39
2023-04-18,Constanța,Order Picker,1,Corporate,Direct,Yes,6,12010.25,525.74
2023-04-18,Cluj,Electric Forklift,2,SME,Dealer,No,9,53153.87,2599.88
2023-04-18,Timișoara,Pallet Truck,4,Dealer,Direct,Yes,9,18548.58,652.71
2023-04-18,Iași,Reach Truck,5,Corporate,Direct,No,10,94626.47,5646.59
2023-04-18,Constanța,Order Picker,2,SME,Dealer,No,7,22096.09,1473.06
2023-04-19,Cluj,Electric Forklift,2,Corporate,Direct,Yes,8,45862.69,1649.5
2023-04-19,Cluj,Electric Forklift,2,Corporate,Dealer,No,6,45078.89,3321.76
2023-04-20,Cluj,Reach Truck,3,SME,Direct,No,7,60440.85,4359.29
2023-04-20,București,Electric Forklift,5,Dealer,Direct,No,10,116620.56,7891.04
2023-04-20,București,Electric Forklift,5,Corporate,Direct,Yes,6,124287.2,9875.75
2023-04-20,Constanța,Electric Forklift,1,Corporate,Direct,Yes,7,25556.36,1240.83
2023-04-20,Constanța,Pallet Truck,3,Corporate,Dealer,No,9,15945.72,1162.28
2023-04-20,Timișoara,Electric Forklift,1,Corporate,Direct,No,6,28347.02,1284.22
2023-04-21,Cluj,Order Picker,3,SME,Dealer,No,10,37645.54,2100.06
2023-04-21,Iași,Reach Truck,5,Corporate,Direct,Yes,8,95879.72,3270.37
2023-04-21,București,Electric Forklift,1,Corporate,Direct,Yes,8,24685.62,1197.74
2023-04-21,Constanța,Pallet Truck,4,Dealer,Direct,Yes,7,18674.68,1447.31
2023-04-21,Cluj,Electric Forklift,3,SME,Dealer,Yes,8,85586.39,3025.96
2023-04-21,Constanța,Order Picker,4,Dealer,Direct,No,7,53380.11,1700.6
2023-04-22,Constanța,Order Picker,4,Dealer,Direct,No,8,48091.67,2415.29
2023-04-22,Constanța,Electric Forklift,2,Corporate,Dealer,No,9,58993.91,3322.1
2023-04-22,Constanța,Reach Truck,1,Corporate,Direct,No,6,21017.84,755.78
2023-04-22,Constanța,Reach Truck,4,Corporate,Direct,Yes,6,72070.48,5589.29
2023-04-22,Cluj,Order Picker,3,SME,Dealer,Yes,9,38537.66,1810.04
2023-04-22,Constanța,Electric Forklift,4,Corporate,Direct,Yes,7,102017.85,7625.21
2023-04-22,Timișoara,Reach Truck,1,Corporate,Direct,Yes,7,17583.43,1248.82
2023-04-22,București,Electric Forklift,1,SME,Direct,Yes,9,28655.15,1144.82
2023-04-22,Timișoara,Reach Truck,5,Dealer,Dealer,No,10,94960.41,3925.45
2023-04-22,Cluj,Pallet Truck,3,SME,Dealer,No,9,16091.89,748.93
2023-04-23,Timișoara,Pallet Truck,5,Corporate,Dealer,Yes,10,26743.84,804.57
2023-04-23,Constanța,Reach Truck,5,Corporate,Direct,No,9,83380.88,3656.57
2023-04-23,Timișoara,Order Picker,3,Dealer,Direct,Yes,10,35701.17,2057.63
2023-04-24,Cluj,Reach Truck,2,SME,Direct,Yes,10,40028.42,2602.75
2023-04-24,București,Electric Forklift,2,Corporate,Direct,Yes,8,47842.56,2909.74
2023-04-24,Iași,Pallet Truck,1,SME,Direct,Yes,9,5493.35,253.41
2023-04-25,Constanța,Order Picker,5,Corporate,Dealer,Yes,9,66625.65,3790.5
2023-04-25,Timișoara,Reach Truck,5,Corporate,Direct,Yes,6,92130.75,5397.16
2023-04-25,Iași,Pallet Truck,3,Corporate,Direct,Yes,10,17688.19,639.97
2023-04-25,Constanța,Pallet Truck,5,SME,Direct,Yes,6,28089.62,1393.88
2023-04-25,Cluj,Order Picker,1,Dealer,Dealer,No,9,13336.11,802.93
2023-04-25,București,Reach Truck,4,Corporate,Direct,No,6,82961.86,4630.23
2023-04-25,Iași,Order Picker,4,Corporate,Direct,No,10,55115.82,2409.23
2023-04-26,București,Pallet Truck,2,Corporate,Direct,Yes,8,11866.76,476.04
2023-04-26,București,Reach Truck,5,Corporate,Dealer,No,7,86939.22,4859.04
2023-04-26,Cluj,Order Picker,5,SME,Direct,Yes,6,56106.51,3172.03
2023-04-26,Constanța,Order Picker,3,SME,Dealer,Yes,7,35493.17,1693.13
2023-04-26,Cluj,Reach Truck,4,SME,Direct,No,8,85299.34,2891.99
2023-04-27,Cluj,Pallet Truck,1,SME,Dealer,No,7,5275.65,391.84
2023-04-27,București,Electric Forklift,1,Dealer,Direct,No,9,29749.08,2115.7
2023-04-27,Constanța,Electric Forklift,1,Dealer,Direct,Yes,9,27810.14,860.63
2023-04-28,Iași,Pallet Truck,4,Corporate,Direct,Yes,6,22172.99,869.03
2023-04-28,Timișoara,Order Picker,4,SME,Dealer,No,7,47152.0,2109.49
2023-04-28,Iași,Order Picker,1,Corporate,Dealer,Yes,7,12455.26,849.09
2023-04-29,Timișoara,Electric Forklift,4,Dealer,Dealer,Yes,7,91726.01,5587.56
2023-04-29,Iași,Electric Forklift,4,Dealer,Direct,Yes,7,115435.25,8302.06
2023-04-29,Constanța,Electric Forklift,2,Corporate,Dealer,Yes,10,45728.47,3609.76
2023-04-29,Constanța,Order Picker,1,Corporate,Direct,No,6,11557.6,652.71
2023-04-29,Constanța,Reach Truck,5,Dealer,Dealer,Yes,6,81821.79,5886.85
2023-04-29,Timișoara,Reach Truck,2,Corporate,Direct,No,10,36551.15,1757.72
2023-04-30,Timișoara,Reach Truck,3,Corporate,Direct,Yes,10,50877.52,2379.68
2023-04-30,București,Reach Truck,4,SME,Direct,No,7,69580.37,2856.11
2023-04-30,Cluj,Order Picker,4,Dealer,Direct,Yes,10,57592.74,2542.56
2023-04-30,București,Pallet Truck,3,Dealer,Direct,Yes,8,16070.92,705.65
2023-05-01,Constanța,Order Picker,4,Corporate,Direct,No,7,55055.43,3066.78
2023-05-01,Cluj,Order Picker,4,Dealer,Dealer,Yes,6,56905.84,3270.43
2023-05-01,Timișoara,Order Picker,2,Corporate,Dealer,No,9,27565.24,1259.78
2023-05-01,Timișoara,Electric Forklift,2,Corporate,Direct,No,7,48588.47,3052.33
2023-05-02,Cluj,Order Picker,4,Corporate,Dealer,No,7,51750.63,2992.44
2023-05-02,Iași,Reach Truck,4,Corporate,Direct,Yes,10,78159.34,4521.66
2023-05-02,Constanța,Reach Truck,3,Dealer,Dealer,No,8,50899.88,1940.01
2023-05-02,Constanța,Reach Truck,1,Corporate,Direct,Yes,6,17233.26,830.21
2023-05-03,București,Reach Truck,4,Corporate,Dealer,Yes,7,70958.07,4102.16
2023-05-03,Cluj,Pallet Truck,3,Corporate,Direct,Yes,10,16588.39,1176.91
2023-05-03,Iași,Pallet Truck,1,Corporate,Direct,Yes,7,4577.17,188.8
2023-05-03,Cluj,Reach Truck,4,Corporate,Direct,No,8,79295.87,3993.65
2023-05-03,Cluj,Electric Forklift,4,Dealer,Direct,No,9,103459.15,5555.93
2023-05-03,Timișoara,Pallet Truck,2,Dealer,Dealer,Yes,9,11602.96,798.61
2023-05-03,București,Order Picker,5,SME,Dealer,No,6,60474.82,2346.74
2023-05-04,Constanța,Pallet Truck,4,Dealer,Direct,Yes,6,23534.98,1680.1
2023-05-04,București,Order Picker,2,Corporate,Direct,No,6,23966.46,1495.45
2023-05-04,Timișoara,Order Picker,3,SME,Direct,Yes,10,37819.71,1576.67
2023-05-04,Constanța,Order Picker,1,Dealer,Dealer,Yes,7,12477.42,797.35
2023-05-04,Timișoara,Electric Forklift,2,SME,Dealer,No,6,53832.98,2986.07
2023-05-05,București,Reach Truck,2,SME,Dealer,Yes,9,38487.84,2866.64
2023-05-05,Cluj,Pallet Truck,5,Corporate,Dealer,No,9,23903.49,1271.29
2023-05-05,Timișoara,Pallet Truck,5,SME,Direct,Yes,9,28441.74,2134.72
2023-05-05,București,Reach Truck,3,Corporate,Direct,No,9,54535.87,3730.01
2023-05-05,Cluj,Pallet Truck,5,Dealer,Dealer,Yes,9,28123.36,2238.66
2023-05-05,Iași,Reach Truck,1,Corporate,Direct,No,6,19724.22,1060.3
2023-05-05,Cluj,Electric Forklift,4,Corporate,Direct,Yes,10,90690.44,3725.98
2023-05-05,Iași,Order Picker,4,Corporate,Dealer,Yes,8,46681.67,1594.81
2023-05-07,Timișoara,Pallet Truck,2,SME,Direct,Yes,8,10677.26,641.12
2023-05-07,București,Order Picker,3,Dealer,Dealer,Yes,8,33138.6,2196.93
2023-05-07,Iași,Reach Truck,2,Corporate,Direct,Yes,7,35589.84,1410.33
2023-05-07,București,Order Picker,4,Dealer,Direct,Yes,7,52414.62,2374.57
2023-05-07,Constanța,Pallet Truck,2,Dealer,Dealer,Yes,7,10556.05,599.62
2023-05-08,Iași,Pallet Truck,2,Corporate,Direct,No,7,11857.55,640.32
2023-05-08,Constanța,Reach Truck,5,Corporate,Direct,No,9,105885.88,5782.4
2023-05-08,Constanța,Reach Truck,2,Corporate,Direct,No,8,36096.21,1645.08
2023-05-08,Timișoara,Reach Truck,2,SME,Direct,Yes,8,43095.7,1319.7
2023-05-08,București,Pallet Truck,3,Corporate,Direct,Yes,9,16728.78,748.41
2023-05-09,Timișoara,Reach Truck,2,Corporate,Direct,Yes,10,32935.82,2412.99
2023-05-09,Constanța,Pallet Truck,1,Corporate,Direct,No,10,5749.69,181.75
2023-05-09,Iași,Reach Truck,4,Corporate,Dealer,Yes,9,80997.97,6094.31
2023-05-10,Constanța,Reach Truck,3,Corporate,Direct,Yes,9,56205.74,2583.05
2023-05-10,Iași,Order Picker,4,SME,Direct,Yes,9,57342.94,2801.93
2023-05-10,București,Electric Forklift,2,Corporate,Dealer,Yes,6,46886.57,1502.64
2023-05-10,Iași,Pallet Truck,2,Dealer,Dealer,No,8,11860.16,840.73
2023-05-10,București,Electric Forklift,4,SME,Direct,No,7,102741.07,6744.65
2023-05-10,Iași,Pallet Truck,4,Dealer,Direct,Yes,8,19102.67,1086.64
2023-05-10,București,Pallet Truck,3,SME,Direct,Yes,7,16426.36,1186.3
2023-05-11,Cluj,Electric Forklift,3,SME,Direct,No,9,88372.44,4363.73
2023-05-11,București,Order Picker,2,Corporate,Direct,Yes,7,26343.19,1512.27
2023-05-11,Timișoara,Reach Truck,2,Corporate,Dealer,No,7,40709.46,2490.08
2023-05-11,București,Electric Forklift,2,Corporate,Direct,Yes,6,56608.12,1937.46
2023-05-11,București,Reach Truck,5,Dealer,Dealer,Yes,9,100006.59,7303.51
2023-05-11,București,Pallet Truck,5,SME,Direct,Yes,10,27522.66,991.8
2023-05-12,București,Reach Truck,2,Corporate,Direct,Yes,6,42599.13,3150.53
2023-05-12,Cluj,Electric Forklift,1,SME,Direct,No,7,29043.74,1727.91
2023-05-12,Cluj,Reach Truck,2,Dealer,Direct,Yes,7,39703.38,2168.2
2023-05-13,Constanța,Reach Truck,4,Corporate,Dealer,Yes,10,67229.31,5132.15
2023-05-13,Constanța,Electric Forklift,1,Corporate,Direct,No,6,26433.76,1502.18
2023-05-13,Constanța,Order Picker,5,Corporate,Direct,Yes,9,55314.04,3543.32
2023-05-14,București,Electric Forklift,3,SME,Direct,No,7,86265.19,4966.13
2023-05-14,Cluj,Order Picker,4,Dealer,Direct,No,10,56460.08,3371.32
2023-05-15,Constanța,Order Picker,5,Dealer,Direct,Yes,10,64495.99,2677.01
2023-05-15,București,Electric Forklift,5,Corporate,Dealer,No,10,142481.7,9921.01
2023-05-15,Constanța,Reach Truck,1,Dealer,Direct,No,7,18547.05,757.17
2023-05-15,Timișoara,Reach Truck,1,Dealer,Dealer,Yes,6,18105.94,1062.38
2023-05-15,Timișoara,Pallet Truck,4,Corporate,Direct,No,8,18741.93,1474.62
2023-05-16,Constanța,Electric Forklift,2,SME,Direct,No,8,51832.35,3221.33
2023-05-16,Constanța,Electric Forklift,4,Corporate,Direct,Yes,9,115472.47,8450.58
2023-05-16,Cluj,Reach Truck,2,Corporate,Dealer,Yes,10,37516.35,2191.26
2023-05-17,București,Reach Truck,1,Dealer,Direct,No,7,19736.74,857.73
2023-05-17,Constanța,Electric Forklift,1,Corporate,Direct,No,10,25171.13,1007.04
2023-05-18,Timișoara,Electric Forklift,3,SME,Dealer,No,10,68077.52,3001.74
2023-05-18,Iași,Electric Forklift,3,Corporate,Dealer,No,7,76021.52,5734.32
2023-05-18,Timișoara,Electric Forklift,3,SME,Dealer,No,10,82762.64,3172.61
2023-05-18,Cluj,Electric Forklift,2,Dealer,Dealer,Yes,9,47103.69,1522.77
2023-05-18,București,Electric Forklift,4,SME,Direct,No,10,119950.37,6894.85
